web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,description,store_name,store_rating,store_location,image_1-src,image_2-src,image_3-src,image_4-src,image_5-src
"1661433455-119","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=20&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Samsung Galaxy A03 4/64 GB Garansi ResmiRp1.610.000CashbackJakarta BaratBintangTimurSelindo4.4Terjual 100+","https://www.tokopedia.com/bintangtimurselindo/samsung-galaxy-a03-4-64-gb-garansi-resmi-black?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy A03 4/64 GB Garansi Resmi - Black","4.4","(15 rating)","Rp1.610.000","Terjual 100+","Baru","400 g","Android OS","null","BintangTimurSelindo","4.5","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/21/35c6f6c1-b21b-4cca-8bef-63a639492db3.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/21/35c6f6c1-b21b-4cca-8bef-63a639492db3.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/21/35c6f6c1-b21b-4cca-8bef-63a639492db3.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/21/35c6f6c1-b21b-4cca-8bef-63a639492db3.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/21/35c6f6c1-b21b-4cca-8bef-63a639492db3.jpg.webp?ect=4g"
"1661438075-536","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=13&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Tokopedia TeknoHandphone HP OPPO A3S 4/64 GB 3/32 GB 2/16 GB Murah Garansi Segel BaruRp795.000CashbackJakarta Pusatkino phone cell4.8Terjual 750+","https://www.tokopedia.com/hp-android-ios/handphone-hp-oppo-a3s-4-64-gb-3-32-gb-2-16-gb-murah-garansi-segel-baru-a3s-2-16-hitam?extParam=ivf%3Dfalse%26src%3Dsearch","Handphone HP OPPO A3S 4/64 GB 3/32 GB 2/16 GB Murah Garansi Segel Baru - A3s 2/16, Hitam","4.8","(460 rating)","Rp795.000","Terjual 750+","Baru","0,2 - 1 kg","Android OS","null","kino phone cell","4.6","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/ef008790-26c8-49c8-be7e-5f63f0df4971.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/ef008790-26c8-49c8-be7e-5f63f0df4971.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/ef008790-26c8-49c8-be7e-5f63f0df4971.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/ef008790-26c8-49c8-be7e-5f63f0df4971.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/ef008790-26c8-49c8-be7e-5f63f0df4971.png.webp?ect=4g"
"1661440424-752","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=9&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayXiaomi Redmi Note 11 4/128 GB Garansi Resmi Xiaomi IndonesiaRp2.425.000CashbackJakarta PusatGarasi.ku5.0Terjual 100+","https://www.tokopedia.com/garasii/xiaomi-redmi-note-11-4-128-gb-garansi-resmi-xiaomi-indonesia-twilight-blue?extParam=ivf%3Dfalse%26src%3Dsearch","Xiaomi Redmi Note 11 4/128 GB Garansi Resmi Xiaomi Indonesia - Twilight Blue","5","(44 rating)","Rp2.425.000","Terjual 100+","Baru","400 g","Android OS","null","Garasi.ku","4.9","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/17/1212c2f3-1c93-4f1f-b6c2-83ed193510d1.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/17/1212c2f3-1c93-4f1f-b6c2-83ed193510d1.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/17/1212c2f3-1c93-4f1f-b6c2-83ed193510d1.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/17/1212c2f3-1c93-4f1f-b6c2-83ed193510d1.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/17/1212c2f3-1c93-4f1f-b6c2-83ed193510d1.jpg.webp?ect=4g"
"1661442038-877","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=7&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayRealme C31 (4/64) Garansi Resmi FSRp1.765.000CashbackJakarta Selatanmurahmeriah shop5.0Terjual 1 rb+","https://www.tokopedia.com/murahmeriah9/realme-c31-4-64-garansi-resmi-fs-green-earphone?extParam=ivf%3Dfalse%26src%3Dsearch","Realme C31 (4/64) Garansi Resmi FS - Green+earphone","5","(166 rating)","Rp1.765.000","Terjual 1 rb+","Baru","400 g","Android OS","null","murahmeriah shop","4.9","Jakarta Selatan","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/3/b7fcab1d-2131-4cc4-adc4-707c67fd6846.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/3/b7fcab1d-2131-4cc4-adc4-707c67fd6846.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/3/b7fcab1d-2131-4cc4-adc4-707c67fd6846.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/3/b7fcab1d-2131-4cc4-adc4-707c67fd6846.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/3/b7fcab1d-2131-4cc4-adc4-707c67fd6846.jpg.webp?ect=4g"
"1661451413-1113","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=3&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Infinix Smart 6 3/32 GB 2/32 GB Garansi Resmi Infinix Not Smart 5 32GBRp1.151.00011%Rp1.299.000Jakarta PusatDistributor Ponsel4.9Terjual 1 rb+","https://www.tokopedia.com/distriponsel/infinix-smart-6-3-32-gb-2-32-gb-garansi-resmi-infinix-not-smart-5-32gb-2-32-purple-non-bundle?extParam=ivf%3Dfalse%26src%3Dsearch","Infinix Smart 6 3/32 GB 2/32 GB Garansi Resmi Infinix Not Smart 5 32GB - 2/32 Purple, Non Bundle","4.9","(262 rating)","Rp1.151.000","Terjual 1 rb+","Baru","500 g","Android OS","null","Distributor Ponsel","4.8","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/12/9/6f3e30fb-01ad-4c40-bfc8-ce0cd74e2fc8.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/12/9/6f3e30fb-01ad-4c40-bfc8-ce0cd74e2fc8.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/12/9/6f3e30fb-01ad-4c40-bfc8-ce0cd74e2fc8.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/12/9/6f3e30fb-01ad-4c40-bfc8-ce0cd74e2fc8.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/12/9/6f3e30fb-01ad-4c40-bfc8-ce0cd74e2fc8.jpg.webp?ect=4g"
"1661433371-110","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=20&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","WIBSamsung Galaxy M12 RAM 4/64 Segel Garansi Resmi SEINRp1.810.000CashbackJakarta BaratRH2 Online4.9Terjual 100+","https://www.tokopedia.com/rh2-online/samsung-galaxy-m12-ram-4-64-segel-garansi-resmi-sein-biru?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy M12 RAM 4/64 Segel Garansi Resmi SEIN - Biru","4.9","(27 rating)","Rp1.810.000","Terjual 100+","Baru","500 g","Android OS","null","RH2 Online","5.0","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/11/7faa224e-a1d7-41b6-b57e-5de61a6489fe.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/11/7faa224e-a1d7-41b6-b57e-5de61a6489fe.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/11/7faa224e-a1d7-41b6-b57e-5de61a6489fe.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/11/7faa224e-a1d7-41b6-b57e-5de61a6489fe.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/11/7faa224e-a1d7-41b6-b57e-5de61a6489fe.jpg.webp?ect=4g"
"1661445108-1023","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=5&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Tokopedia TeknoDizo Star 300 / Dizo Star 500 Garansi Resmi by RealmeRp215.000CashbackJakarta Selatanmurahmeriah shop4.9Terjual 250+","https://www.tokopedia.com/murahmeriah9/dizo-star-300-dizo-star-500-garansi-resmi-by-realme-dizo-star-300-blue?extParam=ivf%3Dfalse%26src%3Dsearch","Dizo Star 300 / Dizo Star 500 Garansi Resmi by Realme - Dizo Star 300, Blue","4.9","(54 rating)","Rp215.000","Terjual 250+","Baru","300 g","Feature Phone","null","murahmeriah shop","4.9","Jakarta Selatan","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/15/de1ad4b9-ee15-4956-9e5b-8e73138f606c.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/15/de1ad4b9-ee15-4956-9e5b-8e73138f606c.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/15/de1ad4b9-ee15-4956-9e5b-8e73138f606c.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/15/de1ad4b9-ee15-4956-9e5b-8e73138f606c.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/15/de1ad4b9-ee15-4956-9e5b-8e73138f606c.jpg.webp?ect=4g"
"1661434128-169","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=19&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Tokopedia TeknoRealme C31 3/32GB-4/64GB Garansi Resmi Realme 32GB 64GB Not Realme 8Rp1.517.0007%Rp1.631.000Jakarta PusatOnestop Ponsel5.0Terjual 100+","https://www.tokopedia.com/onestop-ponsel/realme-c31-3-32gb-4-64gb-garansi-resmi-realme-32gb-64gb-not-realme-8-hijau-3-32gb?extParam=ivf%3Dfalse%26src%3Dsearch","Realme C31 3/32GB-4/64GB Garansi Resmi Realme 32GB 64GB Not Realme 8 - Hijau, 3/32GB","5","(22 rating)","Rp1.517.000","Terjual 100+","Baru","111 - 500 g","Android OS","null","Onestop Ponsel","4.8","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/23/2de015a5-1fe0-4876-ab0f-724413889fec.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/23/2de015a5-1fe0-4876-ab0f-724413889fec.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/23/2de015a5-1fe0-4876-ab0f-724413889fec.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/23/2de015a5-1fe0-4876-ab0f-724413889fec.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/23/2de015a5-1fe0-4876-ab0f-724413889fec.png.webp?ect=4g"
"1661451258-1094","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=3&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Samsung Galaxy A03 Core 2/32Gb New Garansi ResmiRp1.153.000Jakarta UtaraHT SHOPE4.9Terjual 1 rb+","https://www.tokopedia.com/htshope/samsung-galaxy-a03-core-2-32gb-new-garansi-resmi-random?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy A03 Core 2/32Gb New Garansi Resmi - Random","4.9","(91 rating)","Rp1.153.000","Terjual 1 rb+","Baru","500 g","Android OS","null","HT SHOPE","5.0","Jakarta Utara","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/16/2731d697-3adc-4399-91ac-efb7d3f96301.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/16/2731d697-3adc-4399-91ac-efb7d3f96301.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/16/2731d697-3adc-4399-91ac-efb7d3f96301.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/16/2731d697-3adc-4399-91ac-efb7d3f96301.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/16/2731d697-3adc-4399-91ac-efb7d3f96301.jpg.webp?ect=4g"
"1661452501-1156","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=2&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayXiaomi Redmi Note 11 4/128 GB Garansi ResmiRp2.429.000CashbackJakarta Baratduniagadgetku5.0Terjual 750+","https://www.tokopedia.com/duniagadgetku/xiaomi-redmi-note-11-4-128-gb-garansi-resmi-4-128-star-blue?extParam=ivf%3Dfalse%26src%3Dsearch","Xiaomi Redmi Note 11 4/128 GB Garansi Resmi - 4/128 Star Blue","5","(447 rating)","Rp2.429.000","Terjual 750+","Baru","400 g","Android OS","null","duniagadgetku","5.0","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/12/6f9663d8-2e72-499c-a0da-18465cda2536.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/12/6f9663d8-2e72-499c-a0da-18465cda2536.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/12/6f9663d8-2e72-499c-a0da-18465cda2536.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/12/6f9663d8-2e72-499c-a0da-18465cda2536.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/12/6f9663d8-2e72-499c-a0da-18465cda2536.jpg.webp?ect=4g"
"1661444824-991","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=5&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayREALME 9 PRO PLUS 8/256 GB REALME 9 PRO PLUS 8/128 GB REALME 9 PRO+ 5GRp4.934.00010%Rp5.499.000TangerangSTR-STORE5.0Terjual 250+","https://www.tokopedia.com/str-store/realme-9-pro-plus-8-256-gb-realme-9-pro-plus-8-128-gb-realme-9-pro-5g-8gb-256gb-aurora-blue?extParam=ivf%3Dfalse%26src%3Dsearch","REALME 9 PRO PLUS 8/256 GB REALME 9 PRO PLUS 8/128 GB REALME 9 PRO+ 5G - 8GB 256GB, AURORA BLUE","5","(212 rating)","Rp4.934.000","Terjual 250+","Baru","500 g","Android OS","null","STR-STORE","5.0","Kota Tangerang","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/18/123b1153-b094-4586-8cfd-a24f8747843a.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/18/123b1153-b094-4586-8cfd-a24f8747843a.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/18/123b1153-b094-4586-8cfd-a24f8747843a.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/18/123b1153-b094-4586-8cfd-a24f8747843a.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/18/123b1153-b094-4586-8cfd-a24f8747843a.png.webp?ect=4g"
"1661441706-842","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=8&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","OPPO HP/OPPO A37 RAM 2GB/ROM 16GB/HP Murah/GARANSI 1 TAHUNRp458.000Jakarta UtaraCEO-Toko4.9Terjual 250+","https://www.tokopedia.com/ceo-toko/oppo-hp-oppo-a37-ram-2gb-rom-16gb-hp-murah-garansi-1-tahun-gold?extParam=ivf%3Dfalse%26src%3Dsearch","OPPO HP/OPPO A37 RAM 2GB/ROM 16GB/HP Murah/GARANSI 1 TAHUN - Gold","4.9","(141 rating)","Rp458.000","Terjual 250+","Baru","400 g","Android OS","null","CEO-Toko","4.7","Jakarta Utara","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/2/2ceb14c6-255e-418a-9aee-f11c183f7ff6.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/2/2ceb14c6-255e-418a-9aee-f11c183f7ff6.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/2/2ceb14c6-255e-418a-9aee-f11c183f7ff6.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/2/2ceb14c6-255e-418a-9aee-f11c183f7ff6.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/2/2ceb14c6-255e-418a-9aee-f11c183f7ff6.png.webp?ect=4g"
"1661444499-956","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=6&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","SAMSUNG GALAXY A52S 5G 8/256 GARANSI RESMI SEIN SEGEL BNIBRp4.979.000CashbackJakarta TimurSamudera Sports5.0Terjual 1 rb+","https://www.tokopedia.com/samuderasports/samsung-galaxy-a52s-5g-8-256-garansi-resmi-sein-segel-bnib-hitam-128gb?extParam=ivf%3Dfalse%26src%3Dsearch","SAMSUNG GALAXY A52S 5G 8/256 GARANSI RESMI SEIN SEGEL BNIB - Hitam, 128GB","5","(908 rating)","Rp4.979.000","Terjual 1 rb+","Baru","500 g","Android OS","null","Samudera Sports","4.9","Jakarta Timur","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/25/e98c3897-726b-4d5b-850f-0f84f460f70a.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/25/e98c3897-726b-4d5b-850f-0f84f460f70a.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/25/e98c3897-726b-4d5b-850f-0f84f460f70a.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/25/e98c3897-726b-4d5b-850f-0f84f460f70a.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/25/e98c3897-726b-4d5b-850f-0f84f460f70a.png.webp?ect=4g"
"1661451348-1105","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=3&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayOPPO A3S RAM 4/64GB GARANSI 1 THNRp778.000Jakarta BaratOnePhonestore4.8Terjual 750+","https://www.tokopedia.com/onephonestore/oppo-a3s-ram-4-64gb-garansi-1-thn-4-64gb-blue?extParam=ivf%3Dfalse%26src%3Dsearch","OPPO A3S RAM 4/64GB GARANSI 1 THN - 4/64GB, BLUE","4.8","(357 rating)","Rp778.000","Terjual 750+","Baru","400 g","Android OS","null","OnePhonestore","4.8","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/15/094f61ce-de1d-4bac-a756-fa0367da993b.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/15/094f61ce-de1d-4bac-a756-fa0367da993b.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/15/094f61ce-de1d-4bac-a756-fa0367da993b.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/15/094f61ce-de1d-4bac-a756-fa0367da993b.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/15/094f61ce-de1d-4bac-a756-fa0367da993b.png.webp?ect=4g"
"1661439971-704","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=10&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Sisa 10Samsung galaxy M12 4/64 Ram 4 rom 64 Garansi resmi sein 1thRp1.844.000Jakarta TimurLina Jaya Global5.0Terjual 1 rb+","https://www.tokopedia.com/linajayaglobal/samsung-galaxy-m12-4-64-ram-4-rom-64-garansi-resmi-sein-1th-biru?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung galaxy M12 4/64 Ram 4 rom 64 Garansi resmi sein 1th - Biru","5","(470 rating)","Rp1.844.000","Terjual 1 rb+","Baru","500 g","Android OS","null","Lina Jaya Global","5.0","Jakarta Timur","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/3/2f4d5aa7-b6b5-4907-b5dd-8ca3918809c9.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/3/2f4d5aa7-b6b5-4907-b5dd-8ca3918809c9.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/3/2f4d5aa7-b6b5-4907-b5dd-8ca3918809c9.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/3/2f4d5aa7-b6b5-4907-b5dd-8ca3918809c9.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/3/2f4d5aa7-b6b5-4907-b5dd-8ca3918809c9.jpg.webp?ect=4g"
"1661440637-775","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=9&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","WIBSamsung Galaxy A53 5G 8/256 GB - Garansi Resmi SEINRp5.695.000CashbackJakarta PusatSL Cellular5.0Terjual 100+","https://www.tokopedia.com/slcellular/samsung-galaxy-a53-5g-8-256-gb-garansi-resmi-sein-awesome-blue?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy A53 5G 8/256 GB - Garansi Resmi SEIN - Awesome Blue","5","(78 rating)","Rp5.695.000","Terjual 100+","Baru","600 g","Android OS","null","SL Cellular","4.9","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/22/45918aa8-1a91-46e6-977c-edf9b17b7881.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/22/45918aa8-1a91-46e6-977c-edf9b17b7881.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/22/45918aa8-1a91-46e6-977c-edf9b17b7881.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/22/45918aa8-1a91-46e6-977c-edf9b17b7881.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/22/45918aa8-1a91-46e6-977c-edf9b17b7881.jpg.webp?ect=4g"
"1661438649-559","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=12&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayVivo Y21s 4/128GB (Ram 4GB + 1GB Extended) Garansi ResmiRp2.425.000CashbackJakarta Baratduniagadgetku5.0Terjual 750+","https://www.tokopedia.com/duniagadgetku/vivo-y21s-4-128gb-ram-4gb-1gb-extended-garansi-resmi-4-128-white?extParam=ivf%3Dfalse%26src%3Dsearch","Vivo Y21s 4/128GB (Ram 4GB + 1GB Extended) Garansi Resmi - 4/128 White","5","(571 rating)","Rp2.425.000","Terjual 750+","Baru","400 g","Android OS","null","duniagadgetku","5.0","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/6/b23006b3-ea19-460e-8c07-8caf6bfc1cac.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/6/b23006b3-ea19-460e-8c07-8caf6bfc1cac.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/6/b23006b3-ea19-460e-8c07-8caf6bfc1cac.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/6/b23006b3-ea19-460e-8c07-8caf6bfc1cac.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/6/b23006b3-ea19-460e-8c07-8caf6bfc1cac.jpg.webp?ect=4g"
"1661434079-163","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=19&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","TerlarisOPPO A16 3/32Rp2.000.000Kab. KlatenTOSERBAPRODUK5.0Terjual 250+","https://www.tokopedia.com/toserbaproduk/oppo-a16-3-32?extParam=ivf%3Dfalse%26src%3Dsearch","OPPO A16 3/32","5","(104 rating)","Rp2.000.000","Terjual 250+","Baru","200 g","Feature Phone","null","TOSERBAPRODUK","5.0","Kab. Klaten","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/22/e08f7f76-78eb-43d4-95a0-9f0aad4debb4.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/22/e08f7f76-78eb-43d4-95a0-9f0aad4debb4.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/22/e08f7f76-78eb-43d4-95a0-9f0aad4debb4.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/22/e08f7f76-78eb-43d4-95a0-9f0aad4debb4.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/22/e08f7f76-78eb-43d4-95a0-9f0aad4debb4.jpg.webp?ect=4g"
"1661450873-1053","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=4&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","OPPO A31 6/128 GARANSI 1 YEARS - NEWRp1.059.00017%Rp1.279.000Jakarta BaratZhongkai Jianba4.9Terjual 500+","https://www.tokopedia.com/zhongkai/oppo-a31-6-128-garansi-1-years-new-hijau?extParam=ivf%3Dfalse%26src%3Dsearch","OPPO A31 6/128 GARANSI 1 YEARS - NEW - Hijau","4.9","(195 rating)","Rp1.059.000","Terjual 500+","Baru","600 g","Android OS","null","Zhongkai Jianba","4.7","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/17/d82513f6-947c-4732-9ac7-9f0c433f540e.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/17/d82513f6-947c-4732-9ac7-9f0c433f540e.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/17/d82513f6-947c-4732-9ac7-9f0c433f540e.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/17/d82513f6-947c-4732-9ac7-9f0c433f540e.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/17/d82513f6-947c-4732-9ac7-9f0c433f540e.jpg.webp?ect=4g"
